episode,reward,length,success,collisions,battery,epsilon
4114,57.19999999999994,86,1,1,86.0,0.05
4115,60.39999999999989,103,1,0,103.0,0.05
4116,61.399999999999935,93,1,0,93.0,0.05
4117,54.79999999999988,110,1,1,110.0,0.05
4118,61.39999999999991,93,1,0,93.0,0.05
4119,58.399999999999906,123,1,0,123.0,0.05
4120,60.9999999999999,97,1,0,97.0,0.05
4121,60.399999999999906,103,1,0,103.0,0.05
4122,57.599999999999916,82,1,1,82.0,0.05
4123,39.39999999999996,117,1,4,117.0,0.05
4124,55.1999999999999,106,1,1,106.0,0.05
4125,62.39999999999992,83,1,0,83.0,0.05
4126,61.59999999999991,91,1,0,91.0,0.05
4127,61.99999999999991,87,1,0,87.0,0.05
4128,61.19999999999991,95,1,0,95.0,0.05
4129,61.799999999999905,89,1,0,89.0,0.05
4130,51.59999999999991,93,1,2,93.0,0.05
4131,61.199999999999925,95,1,0,95.0,0.05
4132,61.599999999999916,91,1,0,91.0,0.05
4133,60.5999999999999,101,1,0,101.0,0.05
4134,52.799999999999926,81,1,2,81.0,0.05
4135,59.79999999999989,109,1,0,109.0,0.05
4136,62.79999999999992,79,1,0,79.0,0.05
4137,62.199999999999925,85,1,0,85.0,0.05
4138,62.799999999999926,79,1,0,79.0,0.05
4139,63.399999999999935,73,1,0,73.0,0.05
4140,50.99999999999991,99,1,2,99.0,0.05
4141,61.19999999999991,95,1,0,95.0,0.05
4142,50.39999999999991,105,1,2,105.0,0.05
4143,61.999999999999915,87,1,0,87.0,0.05
4144,60.59999999999991,101,1,0,101.0,0.05
4145,56.59999999999991,92,1,1,92.0,0.05
4146,60.99999999999991,97,1,0,97.0,0.05
4147,61.79999999999991,89,1,0,89.0,0.05
4148,52.39999999999995,85,1,2,85.0,0.05
4149,56.59999999999993,92,1,1,92.0,0.05
4150,59.79999999999991,109,1,0,109.0,0.05
4151,57.59999999999992,82,1,1,82.0,0.05
4152,61.399999999999906,93,1,0,93.0,0.05
4153,62.39999999999993,83,1,0,83.0,0.05
4154,55.799999999999905,100,1,1,100.0,0.05
4155,55.599999999999916,102,1,1,102.0,0.05
4156,46.59999999999996,94,1,3,94.0,0.05
4157,55.5999999999999,102,1,1,102.0,0.05
4158,62.199999999999925,85,1,0,85.0,0.05
4159,54.799999999999876,110,1,1,110.0,0.05
4160,52.39999999999994,85,1,2,85.0,0.05
4161,55.79999999999993,100,1,1,100.0,0.05
4162,62.19999999999992,85,1,0,85.0,0.05
4163,60.1999999999999,105,1,0,105.0,0.05
4164,60.59999999999991,101,1,0,101.0,0.05
4165,55.599999999999916,102,1,1,102.0,0.05
4166,61.19999999999992,95,1,0,95.0,0.05
4167,55.79999999999991,100,1,1,100.0,0.05
4168,51.99999999999992,89,1,2,89.0,0.05
4169,60.999999999999915,97,1,0,97.0,0.05
4170,59.59999999999988,111,1,0,111.0,0.05
4171,61.59999999999991,91,1,0,91.0,0.05
4172,54.19999999999989,116,1,1,116.0,0.05
4173,62.59999999999992,81,1,0,81.0,0.05
4174,61.1999999999999,95,1,0,95.0,0.05
4175,57.59999999999992,82,1,1,82.0,0.05
4176,49.19999999999989,117,1,2,117.0,0.05
4177,61.39999999999993,93,1,0,93.0,0.05
4178,54.99999999999991,108,1,1,108.0,0.05
4179,50.599999999999945,103,1,2,103.0,0.05
4180,61.1999999999999,95,1,0,95.0,0.05
4181,63.199999999999925,75,1,0,75.0,0.05
4182,52.599999999999966,83,1,2,83.0,0.05
4183,58.199999999999925,76,1,1,76.0,0.05
4184,60.1999999999999,105,1,0,105.0,0.05
4185,61.59999999999991,91,1,0,91.0,0.05
4186,62.19999999999992,85,1,0,85.0,0.05
4187,63.79999999999994,69,1,0,69.0,0.05
4188,62.99999999999993,77,1,0,77.0,0.05
4189,61.599999999999916,91,1,0,91.0,0.05
4190,60.59999999999991,101,1,0,101.0,0.05
4191,56.39999999999991,94,1,1,94.0,0.05
4192,53.199999999999946,77,1,2,77.0,0.05
4193,46.19999999999995,98,1,3,98.0,0.05
4194,62.19999999999992,85,1,0,85.0,0.05
4195,57.19999999999993,86,1,1,86.0,0.05
4196,61.799999999999926,89,1,0,89.0,0.05
4197,62.39999999999992,83,1,0,83.0,0.05
4198,48.399999999999885,125,1,2,125.0,0.05
4199,52.39999999999993,85,1,2,85.0,0.05
4200,59.7999999999999,109,1,0,109.0,0.05
4201,60.399999999999906,103,1,0,103.0,0.05
4202,61.999999999999915,87,1,0,87.0,0.05
4203,56.79999999999992,90,1,1,90.0,0.05
4204,61.79999999999991,89,1,0,89.0,0.05
4205,55.59999999999991,102,1,1,102.0,0.05
4206,62.999999999999936,77,1,0,77.0,0.05
4207,60.19999999999989,105,1,0,105.0,0.05
4208,57.799999999999926,80,1,1,80.0,0.05
4209,61.599999999999916,91,1,0,91.0,0.05
4210,51.799999999999926,91,1,2,91.0,0.05
4211,61.99999999999992,87,1,0,87.0,0.05
4212,60.59999999999991,101,1,0,101.0,0.05
4213,55.799999999999905,100,1,1,100.0,0.05
4214,55.199999999999896,106,1,1,106.0,0.05
4215,55.59999999999991,102,1,1,102.0,0.05
4216,55.9999999999999,98,1,1,98.0,0.05
4217,55.7999999999999,100,1,1,100.0,0.05
4218,56.79999999999992,90,1,1,90.0,0.05
4219,59.59999999999989,111,1,0,111.0,0.05
4220,57.19999999999993,86,1,1,86.0,0.05
4221,59.59999999999987,111,1,0,111.0,0.05
4222,57.199999999999925,86,1,1,86.0,0.05
4223,62.59999999999992,81,1,0,81.0,0.05
4224,56.19999999999991,96,1,1,96.0,0.05
4225,45.39999999999989,106,1,3,106.0,0.05
4226,62.19999999999992,85,1,0,85.0,0.05
4227,61.19999999999991,95,1,0,95.0,0.05
4228,55.7999999999999,100,1,1,100.0,0.05
4229,61.39999999999991,93,1,0,93.0,0.05
4230,61.79999999999992,89,1,0,89.0,0.05
4231,56.99999999999992,88,1,1,88.0,0.05
4232,55.99999999999991,98,1,1,98.0,0.05
4233,51.59999999999995,93,1,2,93.0,0.05
4234,61.999999999999936,87,1,0,87.0,0.05
4235,55.3999999999999,104,1,1,104.0,0.05
4236,56.1999999999999,96,1,1,96.0,0.05
4237,55.399999999999906,104,1,1,104.0,0.05
4238,49.99999999999995,109,1,2,109.0,0.05
4239,49.39999999999989,115,1,2,115.0,0.05
4240,-67.69999999999997,300,0,18,300.0,0.05
4241,50.19999999999989,107,1,2,107.0,0.05
4242,61.79999999999992,89,1,0,89.0,0.05
4243,61.5999999999999,91,1,0,91.0,0.05
4244,60.799999999999905,99,1,0,99.0,0.05
4245,52.999999999999936,79,1,2,79.0,0.05
4246,62.799999999999926,79,1,0,79.0,0.05
4247,55.99999999999991,98,1,1,98.0,0.05
4248,56.399999999999906,94,1,1,94.0,0.05
4249,57.199999999999925,86,1,1,86.0,0.05
4250,62.19999999999992,85,1,0,85.0,0.05
4251,60.79999999999991,99,1,0,99.0,0.05
4252,61.799999999999926,89,1,0,89.0,0.05
4253,44.59999999999991,114,1,3,114.0,0.05
4254,62.39999999999993,83,1,0,83.0,0.05
4255,62.59999999999992,81,1,0,81.0,0.05
4256,62.399999999999935,83,1,0,83.0,0.05
4257,62.599999999999916,81,1,0,81.0,0.05
4258,57.399999999999935,84,1,1,84.0,0.05
4259,55.79999999999991,100,1,1,100.0,0.05
4260,55.799999999999926,100,1,1,100.0,0.05
4261,48.99999999999994,119,1,2,119.0,0.05
4262,59.99999999999989,107,1,0,107.0,0.05
4263,51.199999999999946,97,1,2,97.0,0.05
4264,45.5999999999999,104,1,3,104.0,0.05
4265,51.19999999999993,97,1,2,97.0,0.05
4266,57.99999999999993,78,1,1,78.0,0.05
4267,56.39999999999992,94,1,1,94.0,0.05
4268,56.399999999999906,94,1,1,94.0,0.05
4269,60.799999999999905,99,1,0,99.0,0.05
4270,55.79999999999992,100,1,1,100.0,0.05
4271,57.39999999999993,84,1,1,84.0,0.05
4272,61.79999999999992,89,1,0,89.0,0.05
4273,55.9999999999999,98,1,1,98.0,0.05
4274,62.59999999999993,81,1,0,81.0,0.05
4275,57.39999999999993,84,1,1,84.0,0.05
4276,52.19999999999992,87,1,2,87.0,0.05
4277,61.599999999999916,91,1,0,91.0,0.05
4278,57.19999999999993,86,1,1,86.0,0.05
4279,61.1999999999999,95,1,0,95.0,0.05
4280,58.399999999999935,74,1,1,74.0,0.05
4281,57.59999999999992,82,1,1,82.0,0.05
4282,61.999999999999915,87,1,0,87.0,0.05
4283,57.79999999999993,80,1,1,80.0,0.05
4284,61.19999999999991,95,1,0,95.0,0.05
4285,50.19999999999989,107,1,2,107.0,0.05
4286,51.59999999999992,93,1,2,93.0,0.05
4287,63.59999999999994,71,1,0,71.0,0.05
4288,51.199999999999946,97,1,2,97.0,0.05
4289,61.79999999999992,89,1,0,89.0,0.05
4290,61.799999999999926,89,1,0,89.0,0.05
4291,57.59999999999992,82,1,1,82.0,0.05
4292,57.59999999999992,82,1,1,82.0,0.05
4293,57.39999999999993,84,1,1,84.0,0.05
4294,56.39999999999991,94,1,1,94.0,0.05
4295,62.79999999999993,79,1,0,79.0,0.05
4296,62.79999999999992,79,1,0,79.0,0.05
4297,56.79999999999991,90,1,1,90.0,0.05
4298,46.99999999999992,90,1,3,90.0,0.05
4299,57.99999999999992,78,1,1,78.0,0.05
4300,62.39999999999992,83,1,0,83.0,0.05
4301,50.39999999999995,105,1,2,105.0,0.05
4302,56.599999999999916,92,1,1,92.0,0.05
4303,61.79999999999991,89,1,0,89.0,0.05
4304,61.39999999999992,93,1,0,93.0,0.05
4305,62.39999999999992,83,1,0,83.0,0.05
4306,62.59999999999994,81,1,0,81.0,0.05
4307,56.39999999999992,94,1,1,94.0,0.05
4308,57.59999999999992,82,1,1,82.0,0.05
4309,56.79999999999994,90,1,1,90.0,0.05
4310,52.399999999999935,85,1,2,85.0,0.05
4311,62.59999999999994,81,1,0,81.0,0.05
4312,55.99999999999992,98,1,1,98.0,0.05
4313,62.79999999999993,79,1,0,79.0,0.05
4314,63.399999999999935,73,1,0,73.0,0.05
4315,61.999999999999915,87,1,0,87.0,0.05
4316,55.19999999999992,106,1,1,106.0,0.05
4317,57.59999999999992,82,1,1,82.0,0.05
4318,57.99999999999992,78,1,1,78.0,0.05
4319,61.79999999999992,89,1,0,89.0,0.05
4320,61.999999999999915,87,1,0,87.0,0.05
4321,60.39999999999989,103,1,0,103.0,0.05
4322,56.79999999999991,90,1,1,90.0,0.05
4323,47.199999999999946,88,1,3,88.0,0.05
4324,54.59999999999991,112,1,1,112.0,0.05
4325,54.9999999999999,108,1,1,108.0,0.05
4326,61.59999999999991,91,1,0,91.0,0.05
4327,60.39999999999991,103,1,0,103.0,0.05
4328,61.999999999999915,87,1,0,87.0,0.05
4329,55.9999999999999,98,1,1,98.0,0.05
4330,60.9999999999999,97,1,0,97.0,0.05
4331,57.39999999999994,84,1,1,84.0,0.05
4332,60.79999999999991,99,1,0,99.0,0.05
4333,61.99999999999993,87,1,0,87.0,0.05
4334,49.19999999999994,117,1,2,117.0,0.05
4335,42.199999999999946,89,1,4,89.0,0.05
4336,56.799999999999905,90,1,1,90.0,0.05
4337,61.19999999999992,95,1,0,95.0,0.05
4338,52.199999999999925,87,1,2,87.0,0.05
4339,60.799999999999905,99,1,0,99.0,0.05
4340,55.1999999999999,106,1,1,106.0,0.05
4341,62.99999999999993,77,1,0,77.0,0.05
4342,54.9999999999999,108,1,1,108.0,0.05
4343,60.199999999999896,105,1,0,105.0,0.05
4344,62.19999999999992,85,1,0,85.0,0.05
4345,62.39999999999992,83,1,0,83.0,0.05
4346,62.19999999999992,85,1,0,85.0,0.05
4347,59.799999999999905,109,1,0,109.0,0.05
4348,57.19999999999992,86,1,1,86.0,0.05
4349,60.799999999999905,99,1,0,99.0,0.05
4350,51.3999999999999,95,1,2,95.0,0.05
4351,61.39999999999991,93,1,0,93.0,0.05
4352,60.99999999999991,97,1,0,97.0,0.05
4353,55.99999999999991,98,1,1,98.0,0.05
4354,55.999999999999915,98,1,1,98.0,0.05
4355,56.59999999999991,92,1,1,92.0,0.05
4356,55.799999999999905,100,1,1,100.0,0.05
4357,61.999999999999915,87,1,0,87.0,0.05
4358,51.999999999999915,89,1,2,89.0,0.05
4359,61.99999999999992,87,1,0,87.0,0.05
4360,55.99999999999993,98,1,1,98.0,0.05
4361,46.39999999999995,96,1,3,96.0,0.05
4362,61.79999999999992,89,1,0,89.0,0.05
4363,50.799999999999926,101,1,2,101.0,0.05
4364,46.599999999999916,94,1,3,94.0,0.05
4365,61.99999999999992,87,1,0,87.0,0.05
4366,45.59999999999997,104,1,3,104.0,0.05
4367,56.59999999999991,92,1,1,92.0,0.05
4368,60.599999999999916,101,1,0,101.0,0.05
4369,56.39999999999994,94,1,1,94.0,0.05
4370,61.39999999999992,93,1,0,93.0,0.05
4371,61.99999999999993,87,1,0,87.0,0.05
4372,60.799999999999905,99,1,0,99.0,0.05
4373,50.799999999999955,101,1,2,101.0,0.05
4374,51.19999999999991,97,1,2,97.0,0.05
4375,60.39999999999991,103,1,0,103.0,0.05
4376,50.999999999999915,99,1,2,99.0,0.05
4377,60.999999999999915,97,1,0,97.0,0.05
4378,57.19999999999992,86,1,1,86.0,0.05
4379,55.79999999999991,100,1,1,100.0,0.05
4380,61.39999999999991,93,1,0,93.0,0.05
4381,61.99999999999992,87,1,0,87.0,0.05
4382,61.599999999999916,91,1,0,91.0,0.05
4383,60.7999999999999,99,1,0,99.0,0.05
4384,57.599999999999945,82,1,1,82.0,0.05
4385,57.79999999999993,80,1,1,80.0,0.05
4386,63.19999999999993,75,1,0,75.0,0.05
4387,51.19999999999991,97,1,2,97.0,0.05
4388,61.79999999999991,89,1,0,89.0,0.05
4389,57.59999999999994,82,1,1,82.0,0.05
4390,51.39999999999995,95,1,2,95.0,0.05
4391,57.59999999999992,82,1,1,82.0,0.05
4392,55.99999999999991,98,1,1,98.0,0.05
4393,51.79999999999991,91,1,2,91.0,0.05
4394,60.7999999999999,99,1,0,99.0,0.05
4395,57.19999999999992,86,1,1,86.0,0.05
4396,56.599999999999916,92,1,1,92.0,0.05
4397,49.9999999999999,109,1,2,109.0,0.05
4398,55.59999999999992,102,1,1,102.0,0.05
4399,62.199999999999925,85,1,0,85.0,0.05
4400,54.59999999999991,112,1,1,112.0,0.05
4401,50.79999999999994,101,1,2,101.0,0.05
4402,56.19999999999991,96,1,1,96.0,0.05
4403,60.3999999999999,103,1,0,103.0,0.05
4404,50.59999999999991,103,1,2,103.0,0.05
4405,62.199999999999925,85,1,0,85.0,0.05
4406,50.79999999999995,101,1,2,101.0,0.05
4407,53.199999999999925,77,1,2,77.0,0.05
4408,58.7999999999999,119,1,0,119.0,0.05
4409,61.59999999999991,91,1,0,91.0,0.05
4410,52.59999999999994,83,1,2,83.0,0.05
4411,51.199999999999896,97,1,2,97.0,0.05
4412,61.79999999999993,89,1,0,89.0,0.05
4413,52.39999999999992,85,1,2,85.0,0.05
4414,61.1999999999999,95,1,0,95.0,0.05
4415,62.59999999999993,81,1,0,81.0,0.05
4416,51.59999999999992,93,1,2,93.0,0.05
4417,61.999999999999915,87,1,0,87.0,0.05
4418,56.39999999999992,94,1,1,94.0,0.05
4419,60.79999999999992,99,1,0,99.0,0.05
4420,44.59999999999991,114,1,3,114.0,0.05
4421,55.59999999999991,102,1,1,102.0,0.05
4422,55.99999999999989,98,1,1,98.0,0.05
4423,62.39999999999993,83,1,0,83.0,0.05
4424,57.599999999999916,82,1,1,82.0,0.05
4425,60.7999999999999,99,1,0,99.0,0.05
4426,62.19999999999992,85,1,0,85.0,0.05
4427,60.999999999999915,97,1,0,97.0,0.05
4428,54.999999999999915,108,1,1,108.0,0.05
4429,50.999999999999915,99,1,2,99.0,0.05
4430,54.99999999999989,108,1,1,108.0,0.05
4431,56.39999999999993,94,1,1,94.0,0.05
4432,55.3999999999999,104,1,1,104.0,0.05
4433,61.599999999999916,91,1,0,91.0,0.05
4434,60.599999999999895,101,1,0,101.0,0.05
4435,61.999999999999915,87,1,0,87.0,0.05
4436,61.799999999999905,89,1,0,89.0,0.05
4437,50.19999999999992,107,1,2,107.0,0.05
4438,46.1999999999999,98,1,3,98.0,0.05
4439,61.19999999999991,95,1,0,95.0,0.05
4440,60.199999999999896,105,1,0,105.0,0.05
4441,63.399999999999935,73,1,0,73.0,0.05
4442,57.19999999999993,86,1,1,86.0,0.05
4443,56.1999999999999,96,1,1,96.0,0.05
4444,61.39999999999991,93,1,0,93.0,0.05
4445,45.799999999999926,102,1,3,102.0,0.05
4446,25.399999999999984,110,1,7,110.0,0.05
4447,59.19999999999988,115,1,0,115.0,0.05
4448,57.399999999999935,133,1,0,133.0,0.05
4449,49.79999999999991,111,1,2,111.0,0.05
4450,60.79999999999989,99,1,0,99.0,0.05
4451,59.999999999999886,107,1,0,107.0,0.05
4452,60.99999999999991,97,1,0,97.0,0.05
4453,55.79999999999991,100,1,1,100.0,0.05
4454,-23.900000000000137,300,0,7,300.0,0.05
4455,57.39999999999992,84,1,1,84.0,0.05
4456,60.999999999999915,97,1,0,97.0,0.05
4457,56.19999999999993,96,1,1,96.0,0.05
4458,61.79999999999992,89,1,0,89.0,0.05
4459,55.9999999999999,98,1,1,98.0,0.05
4460,46.39999999999991,96,1,3,96.0,0.05
4461,56.799999999999905,90,1,1,90.0,0.05
4462,56.59999999999991,92,1,1,92.0,0.05
4463,59.79999999999988,109,1,0,109.0,0.05
4464,57.99999999999991,127,1,0,127.0,0.05
4465,61.999999999999936,87,1,0,87.0,0.05
4466,62.199999999999925,85,1,0,85.0,0.05
4467,56.79999999999991,90,1,1,90.0,0.05
4468,45.399999999999935,106,1,3,106.0,0.05
4469,45.7999999999999,102,1,3,102.0,0.05
4470,62.39999999999991,83,1,0,83.0,0.05
4471,60.9999999999999,97,1,0,97.0,0.05
4472,62.39999999999993,83,1,0,83.0,0.05
4473,51.19999999999992,97,1,2,97.0,0.05
4474,57.59999999999993,82,1,1,82.0,0.05
4475,63.199999999999925,75,1,0,75.0,0.05
4476,62.59999999999992,81,1,0,81.0,0.05
4477,49.99999999999993,109,1,2,109.0,0.05
4478,61.5999999999999,91,1,0,91.0,0.05
4479,57.399999999999935,84,1,1,84.0,0.05
4480,45.19999999999993,108,1,3,108.0,0.05
4481,55.9999999999999,98,1,1,98.0,0.05
4482,60.99999999999991,97,1,0,97.0,0.05
4483,60.999999999999915,97,1,0,97.0,0.05
4484,59.1999999999999,115,1,0,115.0,0.05
4485,61.999999999999915,87,1,0,87.0,0.05
4486,54.79999999999991,110,1,1,110.0,0.05
4487,57.199999999999925,86,1,1,86.0,0.05
4488,63.39999999999993,73,1,0,73.0,0.05
4489,61.79999999999992,89,1,0,89.0,0.05
4490,52.39999999999992,85,1,2,85.0,0.05
4491,56.59999999999991,92,1,1,92.0,0.05
4492,55.399999999999906,104,1,1,104.0,0.05
4493,57.19999999999993,86,1,1,86.0,0.05
4494,46.59999999999991,94,1,3,94.0,0.05
4495,55.1999999999999,106,1,1,106.0,0.05
4496,51.19999999999992,97,1,2,97.0,0.05
4497,45.39999999999993,106,1,3,106.0,0.05
4498,61.19999999999991,95,1,0,95.0,0.05
4499,62.59999999999993,81,1,0,81.0,0.05
4500,61.59999999999991,91,1,0,91.0,0.05
4501,57.99999999999995,78,1,1,78.0,0.05
4502,61.599999999999916,91,1,0,91.0,0.05
4503,61.1999999999999,95,1,0,95.0,0.05
4504,56.99999999999991,88,1,1,88.0,0.05
4505,51.999999999999915,89,1,2,89.0,0.05
4506,62.599999999999916,81,1,0,81.0,0.05
4507,62.399999999999935,83,1,0,83.0,0.05
4508,57.59999999999992,82,1,1,82.0,0.05
4509,62.19999999999991,85,1,0,85.0,0.05
4510,60.19999999999992,105,1,0,105.0,0.05
4511,61.19999999999992,95,1,0,95.0,0.05
4512,47.799999999999926,82,1,3,82.0,0.05
4513,30.999999999999943,103,1,6,103.0,0.05
4514,55.3999999999999,104,1,1,104.0,0.05
4515,62.19999999999991,85,1,0,85.0,0.05
4516,62.39999999999992,83,1,0,83.0,0.05
4517,53.59999999999987,122,1,1,122.0,0.05
4518,51.39999999999991,95,1,2,95.0,0.05
4519,51.39999999999994,95,1,2,95.0,0.05
4520,61.599999999999916,91,1,0,91.0,0.05
4521,58.19999999999993,76,1,1,76.0,0.05
4522,57.59999999999992,82,1,1,82.0,0.05
4523,60.1999999999999,105,1,0,105.0,0.05
4524,60.1999999999999,105,1,0,105.0,0.05
4525,56.59999999999993,92,1,1,92.0,0.05
4526,59.799999999999905,109,1,0,109.0,0.05
4527,56.399999999999906,94,1,1,94.0,0.05
4528,49.799999999999926,111,1,2,111.0,0.05
4529,52.59999999999992,83,1,2,83.0,0.05
4530,51.79999999999992,91,1,2,91.0,0.05
4531,60.599999999999916,101,1,0,101.0,0.05
4532,42.199999999999974,89,1,4,89.0,0.05
4533,60.3999999999999,103,1,0,103.0,0.05
4534,52.19999999999992,87,1,2,87.0,0.05
4535,57.59999999999992,82,1,1,82.0,0.05
4536,57.39999999999995,84,1,1,84.0,0.05
4537,54.39999999999993,114,1,1,114.0,0.05
4538,58.59999999999993,72,1,1,72.0,0.05
4539,62.79999999999992,79,1,0,79.0,0.05
4540,62.99999999999993,77,1,0,77.0,0.05
4541,61.79999999999991,89,1,0,89.0,0.05
4542,56.79999999999992,90,1,1,90.0,0.05
4543,54.3999999999999,114,1,1,114.0,0.05
4544,53.199999999999946,77,1,2,77.0,0.05
4545,50.999999999999915,99,1,2,99.0,0.05
4546,62.59999999999993,81,1,0,81.0,0.05
4547,56.59999999999992,92,1,1,92.0,0.05
4548,57.19999999999992,86,1,1,86.0,0.05
4549,62.39999999999992,83,1,0,83.0,0.05
4550,62.59999999999993,81,1,0,81.0,0.05
4551,38.59999999999998,125,1,4,125.0,0.05
4552,60.99999999999991,97,1,0,97.0,0.05
4553,62.59999999999993,81,1,0,81.0,0.05
4554,51.99999999999993,89,1,2,89.0,0.05
4555,58.19999999999993,76,1,1,76.0,0.05
4556,51.999999999999915,89,1,2,89.0,0.05
4557,61.19999999999992,95,1,0,95.0,0.05
4558,60.399999999999906,103,1,0,103.0,0.05
4559,60.9999999999999,97,1,0,97.0,0.05
4560,52.59999999999992,83,1,2,83.0,0.05
4561,62.99999999999993,77,1,0,77.0,0.05
4562,61.19999999999991,95,1,0,95.0,0.05
4563,60.79999999999991,99,1,0,99.0,0.05
4564,62.59999999999993,81,1,0,81.0,0.05
4565,61.19999999999992,95,1,0,95.0,0.05
4566,60.5999999999999,101,1,0,101.0,0.05
4567,56.1999999999999,96,1,1,96.0,0.05
4568,57.399999999999935,84,1,1,84.0,0.05
4569,63.59999999999993,71,1,0,71.0,0.05
4570,51.19999999999993,97,1,2,97.0,0.05
4571,56.999999999999915,88,1,1,88.0,0.05
4572,60.9999999999999,97,1,0,97.0,0.05
4573,54.999999999999886,108,1,1,108.0,0.05
4574,62.799999999999926,79,1,0,79.0,0.05
4575,56.399999999999906,94,1,1,94.0,0.05
4576,52.399999999999935,85,1,2,85.0,0.05
4577,56.79999999999991,90,1,1,90.0,0.05
4578,52.599999999999916,83,1,2,83.0,0.05
4579,52.99999999999993,79,1,2,79.0,0.05
4580,47.59999999999993,84,1,3,84.0,0.05
4581,56.59999999999991,92,1,1,92.0,0.05
4582,61.99999999999992,87,1,0,87.0,0.05
4583,56.39999999999991,94,1,1,94.0,0.05
4584,63.399999999999935,73,1,0,73.0,0.05
4585,49.599999999999945,113,1,2,113.0,0.05
4586,61.99999999999993,87,1,0,87.0,0.05
4587,60.9999999999999,97,1,0,97.0,0.05
4588,56.799999999999926,90,1,1,90.0,0.05
4589,61.999999999999915,87,1,0,87.0,0.05
4590,56.999999999999915,88,1,1,88.0,0.05
4591,50.39999999999994,105,1,2,105.0,0.05
4592,55.799999999999905,100,1,1,100.0,0.05
4593,58.59999999999989,121,1,0,121.0,0.05
4594,62.799999999999926,79,1,0,79.0,0.05
4595,43.39999999999992,126,1,3,126.0,0.05
4596,56.59999999999991,92,1,1,92.0,0.05
4597,53.199999999999925,77,1,2,77.0,0.05
4598,62.39999999999993,83,1,0,83.0,0.05
4599,62.39999999999993,83,1,0,83.0,0.05
4600,61.99999999999992,87,1,0,87.0,0.05
4601,56.79999999999992,90,1,1,90.0,0.05
4602,61.799999999999926,89,1,0,89.0,0.05
4603,60.799999999999955,99,1,0,99.0,0.05
4604,56.999999999999915,88,1,1,88.0,0.05
4605,61.1999999999999,95,1,0,95.0,0.05
4606,45.39999999999994,106,1,3,106.0,0.05
4607,63.39999999999993,73,1,0,73.0,0.05
4608,52.39999999999992,85,1,2,85.0,0.05
4609,61.599999999999916,91,1,0,91.0,0.05
4610,59.79999999999988,109,1,0,109.0,0.05
4611,62.99999999999993,77,1,0,77.0,0.05
4612,61.19999999999991,95,1,0,95.0,0.05
4613,61.59999999999991,91,1,0,91.0,0.05
4614,55.39999999999992,104,1,1,104.0,0.05
4615,60.3999999999999,103,1,0,103.0,0.05
4616,62.199999999999925,85,1,0,85.0,0.05
4617,55.99999999999991,98,1,1,98.0,0.05
4618,61.19999999999992,95,1,0,95.0,0.05
4619,51.19999999999998,97,1,2,97.0,0.05
4620,55.999999999999915,98,1,1,98.0,0.05
4621,56.399999999999906,94,1,1,94.0,0.05
4622,63.199999999999925,75,1,0,75.0,0.05
4623,62.39999999999992,83,1,0,83.0,0.05
4624,60.59999999999991,101,1,0,101.0,0.05
4625,61.99999999999992,87,1,0,87.0,0.05
4626,41.59999999999994,95,1,4,95.0,0.05
4627,56.999999999999936,88,1,1,88.0,0.05
4628,61.59999999999992,91,1,0,91.0,0.05
4629,52.59999999999992,83,1,2,83.0,0.05
4630,60.79999999999992,99,1,0,99.0,0.05
4631,62.99999999999993,77,1,0,77.0,0.05
4632,50.799999999999905,101,1,2,101.0,0.05
4633,55.7999999999999,100,1,1,100.0,0.05
4634,55.199999999999896,106,1,1,106.0,0.05
4635,52.39999999999996,85,1,2,85.0,0.05
4636,56.79999999999992,90,1,1,90.0,0.05
4637,55.199999999999925,106,1,1,106.0,0.05
4638,51.99999999999993,89,1,2,89.0,0.05
4639,61.19999999999992,95,1,0,95.0,0.05
4640,61.799999999999926,89,1,0,89.0,0.05
4641,57.39999999999994,84,1,1,84.0,0.05
4642,62.799999999999926,79,1,0,79.0,0.05
4643,46.59999999999993,94,1,3,94.0,0.05
4644,61.399999999999906,93,1,0,93.0,0.05
4645,61.199999999999925,95,1,0,95.0,0.05
4646,54.9999999999999,108,1,1,108.0,0.05
4647,61.1999999999999,95,1,0,95.0,0.05
4648,61.99999999999992,87,1,0,87.0,0.05
4649,61.399999999999906,93,1,0,93.0,0.05
4650,56.99999999999991,88,1,1,88.0,0.05
4651,56.79999999999992,90,1,1,90.0,0.05
4652,56.39999999999991,94,1,1,94.0,0.05
4653,54.19999999999988,116,1,1,116.0,0.05
4654,56.19999999999991,96,1,1,96.0,0.05
4655,60.599999999999895,101,1,0,101.0,0.05
4656,61.59999999999992,91,1,0,91.0,0.05
4657,51.39999999999991,95,1,2,95.0,0.05
4658,61.99999999999992,87,1,0,87.0,0.05
4659,51.19999999999992,97,1,2,97.0,0.05
4660,60.79999999999991,99,1,0,99.0,0.05
4661,57.59999999999993,82,1,1,82.0,0.05
4662,60.39999999999991,103,1,0,103.0,0.05
4663,51.199999999999946,97,1,2,97.0,0.05
4664,55.799999999999905,100,1,1,100.0,0.05
4665,56.599999999999916,92,1,1,92.0,0.05
4666,61.79999999999992,89,1,0,89.0,0.05
4667,62.39999999999993,83,1,0,83.0,0.05
4668,47.99999999999996,80,1,3,80.0,0.05
4669,47.19999999999994,88,1,3,88.0,0.05
4670,53.999999999999886,118,1,1,118.0,0.05
4671,61.19999999999991,95,1,0,95.0,0.05
4672,62.19999999999991,85,1,0,85.0,0.05
